Facility.ID,PSI_03.x,PSI_06.x,PSI_08.x,PSI_09.x,PSI_10.x,PSI_11.x,PSI_12.x,PSI_13.x,PSI_14.x,PSI_15.x,PSI_90.x,MORT_30_COPD,MORT_30_HF,MORT_30_PN,READM-30-HF-HRRP,READM-30-COPD-HRRP,READM-30-PN-HRRP,H_COMP_1_STAR_RATING.x,H_COMP_2_STAR_RATING.x,H_COMP_3_STAR_RATING.x,H_COMP_5_STAR_RATING.x,H_COMP_6_STAR_RATING.x,H_COMP_7_STAR_RATING.x,H_CLEAN_STAR_RATING.x,H_QUIET_STAR_RATING.x,H_HSP_RATING_STAR_RATING.x,H_RECMND_STAR_RATING.x,H_STAR_RATING.x,HAI_6_SIR,OP-10,OP_18b,SEP_1,SEP_SH_3HR,SEV_SEP_3HR,SEV_SEP_6HR,EDAC_30_HF,EDAC_30_PN,OP_32,OP_36,READM_30_COPD,READM_30_HF,READM_30_HOSP_WIDE,READM_30_PN,PSI.90.W.Z.Score,CAUTI.W.Z.Score,CDI.W.Z.Score,Total.HAC.Score,MSPB-1.x,MORT.30.COPD.Measure.Score,MORT.30.HF.Measure.Score,MORT.30.PN.Measure.Score,MSPB.1.Measure.Score,Communication.with.Nurses.Dimension.Score,Communication.with.Doctors.Dimension.Score,Responsiveness.of.Hospital.Staff.Dimension.Score,Care.Transition.Dimension.Score,Communication.About.Medicines.Dimension.Score,Cleanliness.and.Quietness.of.Hospital.Environment.Dimension.Score,Discharge.Information.Dimension.Score,Overall.Rating.of.Hospital.Dimension.Score,HCAHPS.Base.Score,HCAHPS.Consistency.Score,HAI.6.Measure.Score,Weighted.Normalized.Clinical.Outcomes.Domain.Score,Unweighted.Person.and.Community.Engagement.Domain.Score,Weighted.Person.and.Community.Engagement.Domain.Score,Unweighted.Normalized.Efficiency.and.Cost.Reduction.Domain.Score,Weighted.Efficiency.and.Cost.Reduction.Domain.Score,Total.Performance.Score
440120,0.450764,0.218625,0.114079,2.070387,0.985614,3.806182,3.224122,4.63056,0.778551,0.999496,0.844304,8.9,14.1,16.5,0.9733,1.0163,0.9688,4,3,3,3,3,3,2,4,3,3,3,0.109,1,178,54,88,78,81,33.2,19.8,19.1,0.9,20.3,22,16.6,16.2,-1.4646,0.0852,-0.9333,0.1044,0.949945,0,0,6,3,3,3,0,0,1,3,0,0,10,17,9,9,27,6.75,30,7.5,35.25
440125,0.593883,0.183293,0.114337,2.289342,2.450409,5.45561,2.529347,4.650262,0.794025,1.025077,0.987726,8.8,13,16.6,0.9468,1.0593,1.0349,4,4,3,3,3,4,3,4,4,4,4,0.244,3.4,223,59,91,72,93,-3.8,-9.5,15.2,1.2,21,20,14.7,16.1,1.6817,-0.053,-1.1913,0.2746,0.97901,0,0,2,1,2,3,0,2,1,3,0,2,13,16,8,11,29,7.25,10,2.5,28.75
440130,0.38771,0.224449,0.094814,2.7668180000000002,1.412777,4.820979,3.361968,4.784377,0.855968,1.165567,0.915284,7.1,11.2,16.7,1.0579,1.0372,0.9527,4,3,4,3,3,4,4,4,4,3,4,0,1.5,115,43,81,65,94,-7.2,-8.9,16.4,0.9,20.1,21,14.9,16.1,-0.6437,1.2008,-1.0559,-0.1663,1.10893,5,5,1,0,6,3,5,2,4,8,0,2,30,19,8,10.625,49,12.25,0,0,32.875
440131,0.513121,0.228529,0.09549,NA,NA,NA,NA,NA,NA,NA,0.976311,7.1,10.8,16.1,0.955,1.036,1.0862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,119,46,81,69,NA,-21.2,21.3,16.4,NA,21.5,21,15.3,18,-0.0786,NA,2.0113,0.9664,0.952836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440132,0.343008,0.221535,0.10677,2.32865,1.364371,4.138774,2.772042,4.414661,0.851246,1.103903,0.81979,9.4,11.6,18.3,1.0085,0.9308,0.9557,3,3,3,3,3,3,4,5,3,3,3,0,4.5,154,44,73,75,81,7.8,-2.3,15.9,0.9,18.6,22.6,14.6,16.6,-1.2155,-0.9049,-0.6914,-0.956,1.005055,0,0,6,3,0,3,0,2,1,7,0,1,14,19,10,11,33,8.25,30,7.5,43
440137,0.505284,0.228283,0.095262,2.529363,1.420719,4.947034,4.129175,4.866967,NA,1.183516,0.995148,8.4,11.7,14.2,1.0466,0.9508,0.9976,4,3,3,2,4,2,3,5,2,1,3,NA,1,125,93,100,96,96,9.7,-1.2,17,0.9,18.7,22.2,15.6,16.3,-0.4393,-1.5517,0.5922,-0.4662,1.071845,0,5,6,0,4,2,3,0,0,4,4,0,17,14,NA,12.222222222222,31,10.333333333333,0,0,22.555555555556
440144,0.323958,0.213675,0.09402,2.364275,1.316286,4.251218,3.542157,4.532088,0.853815,1.125385,0.859802,7.4,10.5,14.4,1.0253,1.0312,0.9041,2,2,3,1,2,2,2,3,2,2,2,1.71,1.3,141,75,90,90,95,7,-2.9,15.4,1,20.8,21.8,16,15.9,-0.2291,2.1532,0.3535,0.8338,1.032451,1,7,2,1,0,0,0,0,0,0,0,0,0,14,0,13.5,14,3.5,10,2.5,27.833333333333
440148,0.544675,0.229691,0.095553,NA,NA,NA,NA,NA,NA,NA,0.983136,NA,10.8,13.9,0.9405,0.9952,0.9514,5,4,5,4,5,4,3,4,4,3,4,NA,4.1,106,NA,NA,NA,NA,-49.8,-19,16.9,NA,NA,20.8,15.5,16.1,-0.0473,NA,NA,-0.0473,0.99107,0,9,6,0,9,4,10,3,5,5,10,3,49,20,NA,16.666666666667,69,23,0,0,39.666666666667
440150,0.354697,0.228639,0.090067,2.033078,1.564921,5.743836,2.450187,5.44145,0.836417,0.985385,0.909323,6.9,12.5,14.1,1.1647,1.0289,1.0541,3,2,2,3,3,3,2,3,3,3,3,0.108,1.4,141,62,92,82,87,52.8,12.2,17.4,1.1,20,26.1,16.5,17.2,-0.1565,-0.0907,-0.9914,-0.245,0.991083,4,0,6,1,0,0,0,0,0,1,0,1,2,15,9,10,17,4.25,10,2.5,31.75
440151,0.446624,0.2261,0.095046,2.52468,1.420522,4.936264,4.597945,4.805435,0.856064,1.17338,0.99893,6.4,10.8,15.4,0.9928,0.9756,0.9902,2,3,3,3,4,2,3,3,3,2,3,0.568,1.8,141,58,83,78,91,-27.5,-33.7,16.6,1,20,20.7,14.7,16.1,0.3868,-0.5407,0.1955,0.0139,1.052319,7,4,1,0,0,1,2,0,0,3,3,1,10,18,3,11.875,28,7,0,0,22.625
440152,0.720474,0.223579,0.094842,2.46047,1.39133,7.551903,4.243583,6.454891,1.299827,1.13836,1.223638,NA,10.4,17,1.0492,NA,0.9966,2,2,2,2,1,1,1,2,2,2,2,0.834,3.1,230,35,77,53,80,15,137.7,17,1,NA,22.8,15.7,17,-0.3211,1.4227,0.4954,0.8476,1.054743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440153,0.482928,0.227764,0.095391,2.532896,NA,NA,3.514114,NA,NA,1.193788,0.960769,8.7,10.3,15.3,0.9225,1.0171,1.0372,4,3,3,4,3,2,3,5,3,2,3,0.583,0.8,128,53,83,78,93,-45.9,-13,18.4,NA,20.1,20.4,17.1,17.3,-0.2534,-1.5517,0.7857,-0.6038,0.997937,0,2,4,0,1,0,2,0,5,4,1,0,13,17,0,5,30,7.5,0,0,25
440156,0.754365,0.215336,0.101651,2.169914,1.229843,8.36628,2.196898,6.379031,0.815588,1.236304,1.128598,9.2,12.2,15.4,0.974,0.9386,1.0505,4,3,4,3,3,3,3,4,4,4,3,0.095,1.4,114,82,96,90,98,-11,-5.6,19,1.2,19.8,22.2,15.9,16.5,0.9968,0.4954,-1.1462,0.165,0.957786,0,0,6,3,2,1,4,2,2,2,0,3,16,18,8,8,34,8.5,30,7.5,37
440159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098,NA,NA,0.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440161,0.157143,0.234691,0.081747,1.712673,1.672338,5.617173,2.175984,4.714422,0.871973,0.756553,0.790907,9.7,10.1,20.5,0.9781,0.993,1.1843,4,3,4,3,3,4,3,4,4,4,4,0.131,1.9,127,68,88,90,88,-4.7,49.5,15,1.4,19.6,21.6,15.5,19.6,-0.7869,-0.3021,-0.7721,-0.0925,1.00038,0,6,0,0,4,3,3,4,3,3,0,5,25,19,9,13,44,11,0,0,32.5
440173,0.697372,0.171663,0.121659,2.20876,1.660339,5.162919,3.402413,4.564646,0.966268,1.086179,1.004183,9.3,13.2,18.8,0.9421,0.9966,1.092,4,3,3,3,3,3,3,4,4,4,3,0.192,0.7,187,58,86,77,91,8.2,22.2,14.5,1,19.7,21.2,15,18.3,0.7975,0.2735,-1.1784,0.3486,0.948931,0,0,1,3,2,0,0,2,0,2,0,5,11,17,8,8.5,28,7,30,7.5,27.5
440175,0.441304,0.226135,0.094818,2.538525,NA,NA,3.538856,NA,NA,1.170361,0.949147,8.4,11.3,14,1.0631,1.0136,0.9233,4,4,4,4,3,3,2,4,3,2,3,0.421,5.1,105,67,88,90,90,-16,-11.4,20.2,1.1,20.5,21.2,15,16.3,-0.4094,-1.5517,-0.685,-0.882,0.972279,0,1,7,3,3,5,3,0,4,0,2,0,17,16,7,8.888888888889,33,11,30,10,29.888888888889
440176,0.335991,0.262245,0.094672,2.473201,1.404584,4.562854,3.221035,4.700883,0.842599,1.104612,0.879189,8.5,9.4,14.6,1.0274,0.9587,1.0115,3,3,2,2,3,2,4,3,3,3,3,0.344,1.1,159,65,89,83,89,23.7,9.5,NA,0.9,19.1,22.4,15.2,17.2,-0.1577,-0.1388,0.3632,-0.3715,1.009259,1,2,6,0,0,2,0,0,0,3,0,0,5,14,6,7.5,19,4.75,0,0,18.083333333333
440180,0.558688,0.229724,0.095558,NA,NA,NA,NA,NA,NA,NA,0.98268,8.5,11.3,16.7,1.063,1.0276,1.0376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,5.2,-19,16.8,NA,20.2,22.9,15.1,16.7,-0.2111,NA,-1.946,-1.0786,0.888051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440183,0.248967,0.25402,0.089819,2.186201,NA,NA,7.020167,NA,0.79709699999999994,1.144539,1.074707,6.9,8.4,14.6,0.9482,0.9943,1.109,2,2,2,2,2,2,2,3,2,2,2,0.321,1.4,171,54,89,77,74,7,43.1,NA,1,19.5,20.9,15.3,18.9,0.0755,-1.2754,-0.1593,-0.5803,1.032617,2,2,6,0,0,0,0,0,0,1,0,0,1,14,6,11.5,15,3.75,0,0,34.25
440184,0.363708,0.259685,0.09415,2.352399,1.353719,4.878871,4.196682,4.69842,0.832605,0.992431,0.939058,7.9,11.1,16.1,1.0642,0.9534,0.9704,3,3,3,3,3,4,3,5,4,4,3,0.54,3,167,60,82,83,81,42.8,22.4,16.7,1.2,19.6,23,15.6,16.6,-0.4928,-1.5517,-0.2883,-0.5345,0.926212,0,1,0,5,0,1,0,3,0,5,0,3,12,17,2,0.833333333333,29,7.25,50,12.5,38.708333333333
440185,0.228502,0.241479,0.105107,2.305418,1.364014,5.005354,3.083998,4.437716,0.995643,1.695566,0.854514,9.2,11.6,16.7,0.9321,1.0535,1.034,3,3,3,2,3,2,1,4,2,2,3,0.531,2.3,156,43,64,75,87,-5,13.3,17.9,0.8,22.3,19.4,14.9,16.5,-0.0289,-0.1556,-0.3109,-0.0975,0.988503,0,0,4,0,0,1,0,0,0,0,0,0,1,13,5,6.5,14,3.5,0,0,25
440187,0.396663,0.225585,0.095077,2.531872,NA,NA,3.535928,NA,NA,1.188277,0.936654,8,13.3,15.4,0.9562,0.9529,0.9029,4,5,3,3,4,4,4,4,3,3,4,0.738,3.8,95,50,88,70,100,-20.9,-16.7,16,0.9,17.8,21.1,15.3,15.1,-0.4663,2.1532,0.2536,0.6468,1.027837,6,0,7,2,3,9,1,1,0,6,3,0,23,18,3,14.444444444444,41,13.666666666667,20,6.666666666667,34.777777777778
440192,0.541773,0.22942,0.09547,2.536084,1.419382,NA,3.542116,NA,NA,NA,0.974978,7.3,10.1,19.7,0.9668,1.0622,1.0392,4,5,5,4,4,5,5,5,4,4,5,NA,0,117,55,93,81,87,-18.3,5.8,16.9,0.9,20.2,21.7,15.6,17.8,-0.2184,NA,NA,-0.2184,1.031955,4,4,3,0,9,10,10,9,7,10,7,9,71,20,NA,12.222222222222,91,30.333333333333,0,0,42.555555555556
440193,0.364317,0.223038,0.094271,2.424211,1.380295,7.484752,3.533196,5.10044,0.857301,1.149258,1.007108,7.7,11.4,16.8,0.9795,0.9768,1.0082,2,2,2,1,3,2,1,3,2,2,2,1.343,1,137,58,86,95,75,49,7.5,15.3,1,19.8,20.7,15.3,16.3,1.2531,-0.6767,1.4275,0.5699,1.055414,0,0,0,0,2,0,0,0,0,0,0,0,2,13,0,8.5,15,3.75,0,0,18.5
440194,0.246632,0.280862,0.092361,2.479386,1.365209,5.712625,2.996357,4.228295,0.839051,1.017836,0.850956,7.5,9.2,15.5,0.9269,1.0495,1.0526,3,2,3,2,3,2,2,4,3,3,3,0.077,2.5,132,63,89,88,78,-4,18.1,15.9,1.2,20,20.7,15.6,17.9,-1.0463,-0.5909,0.5342,-0.077,0.980698,3,8,4,1,1,0,2,0,0,0,0,0,3,18,6,15.5,21,5.25,10,2.5,39.5
440197,0.294122,0.254155,0.09407,3.011268,1.363198,6.27754,3.109827,5.428561,0.84402,1.100892,0.957062,8.3,10.8,16.4,1.1729,1.0616,1.0893,3,3,4,3,3,3,3,5,3,3,3,0,2,160,59,89,83,78,26.7,-4.1,16,1,20.4,25.4,15.9,18,0.1318,0.5833,-0.069,-0.0638,1.008086,2,1,1,2,2,2,3,1,3,5,2,3,21,20,9,10.5,41,10.25,20,5,33.25
440200,0.574168,0.230064,0.095627,NA,NA,NA,NA,NA,NA,NA,0.994058,NA,11.3,15.6,0.9491,0.9636,0.9617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,-5.8,-41.9,NA,NA,NA,22.2,16,15.8,0.0473,NA,NA,0.0473,1.067847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440218,0.562511,0.222817,0.095105,2.188806,1.366221,2.880953,2.323655,3.977085,0.8586,1.184495,0.796323,NA,NA,NA,NA,NA,NA,4,4,4,4,4,5,2,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,16.5,NA,-1.5047,NA,NA,-1.5047,0.904106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440227,0.306618,0.216903,0.094054,2.479652,1.362094,5.292233,3.58056,5.081616,0.838611,1.048336,0.919795,7.3,11.9,17.3,1.0526,0.9474,0.9913,4,3,4,3,3,4,3,4,3,3,3,0.083,2.1,165,55,82,76,95,25.8,1.4,16.8,1.2,19,22.7,15,16,-0.41,-0.8547,-1.3429,-0.5529,0.967893,0,0,0,2,3,2,4,3,2,3,0,2,19,19,9,6.5,38,9.5,20,5,37.5
440228,0.158672,0.2045,0.092181,2.648023,NA,NA,3.609355,NA,0.83733900000000006,1.020164,0.86326,10.4,12,16.1,0.9618,0.9606,0.9483,3,2,4,4,2,3,2,4,3,3,3,0.32,2.2,170,70,100,73,95,1.6,13.3,16.5,1,19.3,21.1,15.4,17.2,-1.0994,-1.2586,-0.4592,-0.7144,1.026111,0,1,6,0,0,0,6,0,4,2,0,0,12,17,6,8,29,7.25,0,0,31.25
440231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1111,NA,-1.946,-0.9175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440235,0.549903,0.229635,0.095579,NA,NA,NA,NA,NA,NA,NA,0.987035,9.3,NA,16.8,NA,1.002,0.9848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,109,NA,NA,NA,NA,NA,12,NA,NA,20.1,NA,16,17.1,-0.0023,NA,NA,1.0386,1.045034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450002,0.553227,0.245796,0.093015,2.870828,1.414356,4.824924,3.944091,4.803368,0.834148,0.969385,0.993421,8.4,10.6,16.3,0.9301,0.9699,1.2217,2,3,2,3,3,2,2,3,2,2,2,0.467,3.5,151,63,89,82,83,8.5,13.3,16.2,1,19.5,21,15.1,19.1,0.678,-0.3335,0.1439,-0.3192,1.012693,4,2,3,1,0,1,1,1,0,0,0,0,3,16,5,10.5,19,4.75,10,2.5,33.25
450007,1.627046,0.294091,0.092502,2.53431,1.371659,4.917885,3.873117,4.369858,0.83391,1.384369,1.290247,11.9,10.4,16.9,0.9218,0.9531,0.9427,4,3,4,3,5,4,4,4,4,4,4,0.238,1.4,151,87,93,94,100,-23,-8.9,13.4,0.9,18.8,19.8,15.4,16.3,1.478,-1.1121,-0.4302,-0.0894,1.006352,1,6,1,1,4,1,5,4,2,5,9,5,35,20,8,10,55,13.75,10,2.5,48.75
450010,0.962359,0.203238,0.088139,1.978709,1.400829,5.106714,2.867347,3.594009,0.804777,0.85293,0.971742,9.1,12.5,16.5,0.9211,0.9708,0.8659,4,3,4,3,4,4,4,5,4,4,4,0.885,2.2,145,74,95,84,95,-19.3,-20.5,19.1,1.1,19.2,20.3,15.1,14.8,0.1939,-0.9049,1.2276,0.022,1.101231,5,0,5,0,6,3,6,2,0,6,6,3,32,18,0,12,50,12.5,0,0,30.5
450011,0.128284,0.171743,0.102186,2.664812,1.19884,4.755279,2.271478,6.310638,0.795526,0.856207,0.825889,10,10.2,15.9,0.9182,1.003,0.9689,4,3,3,3,3,3,3,4,4,4,3,0.625,2.9,126,72,91,86,95,-8.7,-7.2,17.3,1,19.2,20.5,13.8,15.6,-1.034,-0.9719,0.2761,-0.4768,1.065071,5,8,3,0,3,2,1,1,0,4,0,2,13,18,1,16,31,7.75,0,0,34.25
450015,2.211132,0.203265,0.104604,2.506143,2.123351,5.698185,3.824692,5.225146,0.824276,1.211234,1.548231,7.1,7.8,13,0.984,0.9096,0.9552,2,3,2,3,3,3,3,3,4,4,3,0.756,1.1,286,43,78,64,90,4.8,55.6,17.3,1.1,18.4,20.9,15.4,17,2.3824,0.037,0.4922,0.8907,0.911194,0,10,10,6,0,0,0,2,0,2,1,3,8,13,2,13,21,5.25,60,15,34.25
450018,0.512907,0.212478,0.101156,2.596623,1.576921,5.792302,5.549761,5.910264,0.821045,1.932188,1.184034,7,9.2,10.3,1.1141,0.9556,0.9556,3,2,2,2,2,3,4,4,3,3,3,0.53,6.4,169,48,74,72,85,28.4,6.1,14.1,0.8,19.5,23.4,16.5,17,-0.5385,-0.2267,-0.6173,0.2803,1.048051,0,8,10,0,0,0,0,0,0,6,0,1,7,15,5,12.5,22,5.5,0,0,23
450021,0.653033,0.176101,0.080561,2.194054,1.206574,3.168993,2.454387,4.384838,0.832035,0.515051,0.817713,7.2,10.2,13.6,0.9425,0.9603,1.0309,4,3,2,3,3,3,2,4,4,4,3,0.562,0.4,191,75,97,83,88,-9,18.7,17.7,1.2,19.1,20.4,14.9,15.9,-1.5047,-0.8442,-0.3721,-0.3282,1.005837,0,7,10,1,2,1,0,3,0,2,2,4,14,16,4,10.5,30,7.5,10,2.5,27.5
450023,1.687684,0.242639,0.092868,2.15125,1.345277,4.016441,2.884772,4.863432,0.813995,0.96672,1.221854,8.3,9.7,15.1,0.9289,1.0022,0.862,3,3,3,3,2,3,3,5,3,4,3,1.927,2.4,132,66,81,81,100,-1.6,-8.4,15.8,1.1,20,21.4,15.1,15.1,0.5633,-0.2414,2.0113,1.0711,1.14218,0,7,2,0,0,0,0,0,0,4,0,0,4,14,0,12.5,18,4.5,0,0,20
450024,0.662366,0.289392,0.094218,2.480332,1.40628,5.629871,7.07629,5.259797,0.839065,2.116107,1.275097,8.7,12.5,15.4,1.0454,0.9722,1.0265,3,3,3,3,3,2,3,3,3,3,3,0.517,1.4,260,58,76,82,96,26.2,14.8,16.3,1,19.3,22.9,15.6,16.8,1.6735,0.3342,0.2729,0.7095,1.09374,0,0,5,0,0,1,2,0,2,0,1,2,8,16,5,5.625,24,6,0,0,22.625
450028,0.199306,0.280895,0.093166,2.408626,NA,NA,3.140707,NA,0.851955,1.061662,0.861865,7.1,8.3,15.4,1.0457,1.005,1.0009,2,2,2,3,3,2,3,3,3,3,3,0.308,1.2,138,50,82,74,91,-11.6,9.3,16.8,1,20.8,22.2,14.9,15.9,-0.9472,-0.7542,-0.6108,-0.7549,1.087595,3,10,5,1,0,0,0,0,1,2,0,0,3,15,6,18.5,18,4.5,10,2.5,44.5
450029,0.580429,0.261749,0.090166,2.418839,1.549624,10.358756,3.645881,5.67811,0.824072,1.205265,1.210529,7.5,10.7,12.7,1.0482,0.8948,0.956,2,2,1,2,2,2,3,3,2,2,2,0.278,2.1,162,37,73,54,96,43.8,59.1,16.9,1,18.1,23.6,15.5,16.5,2.0207,1.6927,-0.7463,0.4151,1.038503,0,5,10,0,0,0,0,2,0,2,0,0,4,13,6,12.5,17,4.25,0,0,23.25
450032,0.118172,0.187327,0.101481,2.619439,1.275048,3.848589,2.274775,5.527184,0.80633,0.856314,0.761694,7.2,12.5,14.8,1.2236,1.252,1.0883,4,2,3,4,3,3,3,4,3,3,3,0.497,1.8,128,53,83,69,90,19.8,16.6,16.8,0.7,24,26.9,16.7,18.3,-1.3552,-1.041,0.2116,-0.1959,1.02483,2,0,3,0,4,0,1,0,3,4,4,1,17,19,1,5.5,36,9,0,0,22.5
450033,0.352854,0.231613,0.102777,1.934893,NA,NA,3.651695,NA,0.831188,0.980817,0.914714,9.9,11.5,16.6,1.1241,1.0445,1.0475,3,2,3,4,3,2,3,3,3,3,3,0.27,4.7,126,62,83,80,96,20.7,31.4,17.4,0.8,20.2,23.5,15,18.1,-0.6915,-0.3607,-1.1817,-0.2015,1.022318,0,1,2,1,0,0,1,2,4,2,0,0,9,17,7,7.5,26,6.5,10,2.5,23
450034,0.138816,0.192653,0.090061,2.369842,1.503344,4.213439,3.062142,4.320462,0.791645,1.076362,0.774451,8.5,14.2,18.1,0.9793,0.9719,0.883,3,2,3,3,2,3,2,4,3,3,3,0.072,2.8,141,50,100,71,89,-3.3,-4.2,17.9,0.7,19.1,21.7,15.3,15.1,-0.9981,2.1532,-1.7042,0.7176,1.068449,0,3,2,0,1,0,0,1,0,0,0,0,2,16,9,7.5,18,4.5,0,0,19
450035,0.680084,0.220339,0.094426,2.777388,1.331095,5.629518,2.859551,5.102458,0.838389,1.072208,1.004859,8.3,10.6,14.4,0.9905,0.9571,0.9776,2,2,1,2,1,1,2,4,2,2,2,0.12,0,182,43,82,67,77,-37.2,-2.2,15.6,1.2,19.3,21.3,15.8,16.8,-0.9236,-1.1247,-1.4623,-0.8858,1.085413,0,6,6,0,0,0,0,2,2,2,0,0,6,11,9,10,17,4.25,0,0,30.75
450039,0.554186,0.209512,0.092039,2.267922,1.28214,5.055121,3.305439,4.156892,0.81373,1.28806,0.918828,7.7,9,15.6,0.9264,0.9834,0.9443,3,2,3,3,3,2,2,2,3,3,3,0.367,3.4,244,70,91,87,89,-12.5,20.2,21.1,1.1,18.5,20.2,14.6,16.3,0.7425,0.824,-0.1528,0.4806,1.017948,0,7,4,0,0,0,0,0,1,0,0,0,1,15,5,15,16,4,0,0,26
450040,0.756301,0.183701,0.107156,2.807897,1.355514,5.717383,3.014317,3.893979,0.75728,0.873472,0.966807,10,13,15.9,0.9779,0.906,1.0294,3,3,3,3,3,3,2,4,3,4,3,0.407,6.4,177,27,74,63,53,2.6,25.5,14.8,0.8,18.1,21.2,14.6,18,-0.5567,-0.3293,-0.0141,-0.4162,1.070624,0,0,4,0,0,0,0,0,0,0,0,0,0,18,5,6.5,18,4.5,0,0,23
450042,0.757426,0.24702,0.089183,3.164834,1.049987,5.389835,5.06588,3.274907,0.786016,0.865153,1.030279,9.7,13.9,17.1,0.838,0.9669,0.9064,4,4,4,4,4,4,3,4,4,4,4,0.639,1.9,208,59,86,77,90,-18.4,-13.8,15.7,1.1,17.4,19.2,15.1,15.2,1.4956,0.1312,0.4858,0.5717,1.015487,2,0,3,0,3,3,3,4,5,3,4,4,29,20,2,8,49,12.25,0,0,31.25
450044,0.559215,0.186383,0.085052,3.030871,0.949336,3.5107,3.252615,6.1545,0.837613,0.793075,0.944704,7.4,6.4,11.6,1.0248,0.9503,0.9841,4,4,3,4,4,4,3,5,5,5,4,0.438,2.5,269,39,79,77,97,23.7,14.2,17.9,1,18.7,22.1,15.6,16.9,0.1955,-0.1451,0.4664,0.3138,0.976229,6,10,10,1,4,4,0,7,3,7,6,9,40,19,2,22.5,59,14.75,10,2.5,41.75
450046,0.318154,0.216444,0.113592,2.206976,1.517558,3.793361,2.475635,4.155028,0.790388,0.818272,0.770569,8.3,10.6,14.7,0.9273,1.0212,0.9093,2,2,1,2,2,2,2,3,3,2,2,0.162,0.7,161,38,73,65,79,4.9,4,15.8,1.2,19.3,19.6,15.2,15.7,-0.5306,0.238,-1.3042,-0.1432,1.11905,0,0,5,0,0,0,0,1,0,1,0,0,2,12,8,3.5,14,3.5,0,0,13.5
450051,0.288855,0.186973,0.102667,2.63322,2.101245,4.311954,2.946677,5.699183,0.813491,1.051469,0.925618,8.7,10.4,15.4,0.9972,0.9189,0.9558,3,3,2,3,3,3,2,3,3,3,3,0.413,4.3,220,68,89,88,82,27.8,18.5,15.9,1,17.9,23.5,15.6,17.4,-0.3527,0.5415,0.4116,0.125,1.047233,2,5,4,0,0,2,0,0,1,1,1,0,5,17,2,14,22,5.5,0,0,21
450054,0.052307,0.219722,0.083038,2.437802,1.239301,4.944521,3.739317,5.403928,0.870536,0.555483,0.836433,7.3,10.1,12.6,1.0532,0.9639,0.8791,4,3,3,3,3,4,3,4,3,4,3,0.523,3.1,194,58,76,81,93,32.3,-6.3,16.4,0.6,19.1,24.2,14.6,15.8,-1.2415,-0.5909,-0.1173,-0.3586,0.945397,7,3,10,3,1,2,0,3,1,2,2,2,13,16,3,16,29,7.25,30,7.5,38.75
450055,0.51702,0.229014,0.095448,2.532296,NA,NA,3.501272,NA,NA,1.567963,0.971305,8.9,12.7,14.8,0.946,1.0043,0.8976,4,3,5,4,5,4,5,4,5,4,4,1.435,0,79,76,88,100,100,-33.4,-25.3,17.9,NA,19.9,20.4,15,15.6,-0.2393,NA,0.0471,-0.0961,1.036754,0,0,7,0,7,4,10,5,8,7,10,5,56,20,0,7.777777777778,76,25.333333333333,0,0,33.111111111111
450056,0.123391,0.18586,0.10323,2.487361,1.245242,3.803911,2.652883,3.246791,0.794101,1.238687,0.67374,8.8,11.6,15.2,0.853,0.9778,1.0698,3,3,3,4,4,3,2,3,3,3,3,0.351,0,183,37,67,80,70,1.2,19.1,17.1,1,20,19.5,14.8,18.4,-1.3567,0.3531,-0.2528,-0.0453,1.036623,0,0,4,1,0,0,0,0,4,0,3,1,8,18,6,7,26,6.5,10,2.5,20
